brand,model,brand_encoded,model_encoded,year,km_driven,owner,mileage,engine,max_power,seats,fuel_CNG,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Automatic,transmission_Manual,selling_price
Jaguar,XE,13,183,2017,9000,1,13.6,1999,177.0,5.0,0,1,0,0,1,0,0,1,0,2711000
Lexus,ES,17,48,2019,20000,1,22.37,2487,214.56,5.0,0,0,0,1,1,0,0,1,0,5150000
Jaguar,XF,13,184,2017,45000,1,19.33,1999,177.0,5.0,0,1,0,0,1,0,0,1,0,3200000
Tata,Safari,27,137,2015,110000,1,14.1,2179,147.94,7.0,0,1,0,0,0,1,0,0,1,503000
Volvo,XC40,30,180,2019,20000,1,18.0,1969,190.0,5.0,0,1,0,0,0,1,0,1,0,3800000
Toyota,Camry,28,30,2016,68089,1,19.16,2494,157.7,5.0,0,0,0,1,0,0,1,1,0,2000000
Maruti,Wagon R,20,171,2013,58343,1,21.79,998,67.05,5.0,0,0,0,1,0,0,1,0,1,225000
Maruti,Baleno,20,22,2018,38817,1,27.39,1248,74.0,5.0,0,1,0,0,1,0,0,0,1,740000
Honda,Jazz,10,85,2016,56494,1,18.2,1199,88.7,5.0,0,0,0,1,0,0,1,0,1,550000
Toyota,Innova,28,84,2013,79328,2,12.99,2494,100.6,7.0,0,1,0,0,0,0,1,0,1,750000
Maruti,Swift,20,152,2019,5621,1,22.0,1197,81.8,5.0,0,0,0,1,0,0,1,1,0,650000
Toyota,Etios,28,58,2017,25538,1,16.78,1496,88.73,5.0,0,0,0,1,0,0,1,0,1,625000
Maruti,Swift,20,152,2018,69779,1,22.0,1197,81.8,5.0,0,0,0,1,1,0,0,1,0,600000
Hyundai,Grand,11,73,2017,56290,1,24.0,1186,73.97,5.0,0,1,0,0,1,0,0,0,1,450000
BMW,X4,3,176,2019,7500,1,16.78,1995,190.0,5.0,0,1,0,0,1,0,0,1,0,5400000
BMW,X4,3,176,2019,8500,1,16.78,1995,190.0,5.0,0,1,0,0,1,0,0,1,0,5500000
Honda,Amaze,10,12,2019,7032,1,19.0,1199,88.76,5.0,0,0,0,1,0,0,1,1,0,779000
Skoda,Rapid,26,126,2016,11000,1,14.3,1598,103.5,5.0,0,0,0,1,1,0,0,1,0,645000
Volvo,V40,30,163,2018,2000,1,16.8,1984,150.0,5.0,0,1,0,0,1,0,0,1,0,2475000
Maruti,Wagon R,20,171,2008,100000,3,17.3,1061,64.0,5.0,0,0,0,1,0,1,0,0,1,80000
Hyundai,i10,11,195,2008,93331,2,19.81,1086,68.05,5.0,0,0,0,1,0,1,0,0,1,120000
Mahindra,Scorpio,19,142,2012,120000,2,13.5,2179,115.0,5.0,0,1,0,0,0,1,0,0,1,370000
Nissan,Terrano,23,156,2015,70000,1,19.01,1461,108.5,5.0,0,1,0,0,0,1,0,0,1,750000
Mahindra,Bolero,19,24,2015,100000,1,15.96,2523,63.0,9.0,0,1,0,0,0,1,0,0,1,484999
Hyundai,Accent,11,9,2006,90000,2,13.1,1493,82.0,5.0,0,1,0,0,0,1,0,0,1,120000
Honda,City,10,35,2017,28000,1,17.8,1497,117.3,5.0,0,0,0,1,0,1,0,0,1,860000
Maruti,Swift,20,152,2018,50000,1,28.4,1248,74.02,5.0,0,1,0,0,0,1,0,0,1,650000
Maruti,Ertiga,20,56,2014,90000,1,20.77,1248,88.8,7.0,0,1,0,0,0,1,0,0,1,650000
Hyundai,Verna,11,168,2016,40000,1,24.8,1396,88.7,5.0,0,1,0,0,0,1,0,0,1,710000
Ford,Figo,9,61,2017,113000,1,25.83,1498,99.0,5.0,0,1,0,0,0,1,0,0,1,430000
Maruti,Swift,20,152,2011,188000,2,17.8,1248,75.0,5.0,0,1,0,0,0,1,0,0,1,305000
Ford,Figo,9,61,2011,100000,1,20.0,1399,68.0,5.0,0,1,0,0,0,1,0,0,1,220000
Tata,Sumo,27,148,2010,225000,3,14.0,1948,90.0,9.0,0,1,0,0,0,1,0,0,1,150000
Mahindra,TUV,19,153,2017,67000,2,18.49,1493,100.0,7.0,0,1,0,0,0,1,0,0,1,660000
Chevrolet,Beat,4,23,2011,70000,4,25.44,936,57.6,5.0,0,1,0,0,0,1,0,0,1,140000
Toyota,Corolla,28,39,2015,50000,1,14.28,1798,138.03,5.0,0,0,0,1,0,1,0,0,1,1100000
Jaguar,XF,13,184,2013,60000,1,16.36,2179,187.7,5.0,0,1,0,0,0,1,0,1,0,2450000
Volkswagen,Ameo,29,13,2017,34000,1,22.0,1498,108.495,5.0,0,1,0,0,0,1,0,1,0,625000
Honda,City,10,35,2004,110000,3,12.8,1493,100.0,5.0,0,0,0,1,0,1,0,0,1,198000
Maruti,Wagon R,20,171,2005,140000,2,18.9,998,67.1,5.0,0,0,0,1,0,1,0,0,1,130000
Honda,City,10,35,2012,100000,2,16.8,1497,116.3,5.0,0,0,0,1,0,1,0,0,1,540000
Hyundai,Grand,11,73,2017,10000,1,18.9,1197,81.86,5.0,0,0,0,1,0,1,0,1,0,550000
Maruti,Celerio,20,33,2018,30000,1,21.63,998,67.04,5.0,0,0,0,1,0,1,0,0,1,475000
Toyota,Fortuner,28,63,2016,90000,1,15.04,2755,174.5,7.0,0,1,0,0,0,1,0,1,0,3100000
Maruti,Ritz,20,129,2010,120000,1,21.1,1248,73.9,5.0,0,1,0,0,0,1,0,0,1,217000
Maruti,Swift,20,152,2019,6500,1,21.21,1197,81.8,5.0,0,0,0,1,0,1,0,1,0,750000
Maruti,Gypsy,20,76,2010,80000,1,11.96,1298,80.0,8.0,0,0,0,1,0,1,0,0,1,350000
Mahindra,Scorpio,19,142,2008,100000,3,12.05,2179,120.0,7.0,0,1,0,0,0,1,0,0,1,400000
Toyota,Etios,28,58,2015,120000,2,23.59,1364,67.05,5.0,0,1,0,0,0,1,0,0,1,570000
Hyundai,EON,11,47,2012,120000,2,21.1,814,55.2,5.0,0,0,0,1,0,1,0,0,1,180000
Opel,Astra,24,16,1998,110000,3,13.1,1598,77.0,5.0,0,0,0,1,0,1,0,0,1,68000
Skoda,Octavia,26,111,2006,150000,3,18.7,1896,66.0,5.0,0,1,0,0,0,1,0,0,1,280000
Tata,Indigo,27,83,2005,120000,4,16.1,1405,70.0,5.0,0,1,0,0,0,1,0,0,1,90000
Mercedes-Benz,M-Class,21,99,2015,100000,2,15.26,2143,203.2,5.0,0,1,0,0,0,1,0,1,0,2600000
Tata,Sumo,27,148,2018,63000,1,15.3,2956,83.83,7.0,0,1,0,0,0,1,0,0,1,700000
Mercedes-Benz,GLA,21,67,2016,40000,2,17.9,2143,136.0,5.0,0,1,0,0,0,1,0,1,0,1850000
Ford,Ecosport,9,50,2015,109000,1,22.7,1498,89.84,5.0,0,1,0,0,1,0,0,0,1,685000
Maruti,Swift,20,152,2015,114000,1,25.2,1248,73.94,5.0,0,1,0,0,1,0,0,0,1,565000
Skoda,Octavia,26,111,2017,33000,2,14.7,1798,177.5,5.0,0,0,0,1,1,0,0,1,0,1600000
Hyundai,Grand,11,73,2014,160000,3,24.0,1120,70.0,5.0,0,1,0,0,1,0,0,0,1,395000
Hyundai,i20,11,196,2013,101000,1,21.9,1396,88.76,5.0,0,1,0,0,1,0,0,0,1,425000
Volkswagen,Vento,29,164,2019,5400,0,22.27,1498,108.6,5.0,0,1,0,0,1,0,0,0,1,1350000
Hyundai,Tucson,11,162,2016,45000,2,16.38,1995,183.0,5.0,0,1,0,0,1,0,0,1,0,1950000
Renault,KWID,25,88,2018,31000,1,24.04,999,67.0,5.0,0,0,0,1,1,0,0,1,0,535000
Renault,KWID,25,88,2018,31000,1,23.01,999,67.0,5.0,0,0,0,1,1,0,0,0,1,500000
Maruti,Wagon R,20,171,2016,55000,1,20.52,1197,81.8,5.0,0,0,0,1,1,0,0,0,1,434999
Tata,Nano,27,107,2018,55000,1,21.9,624,37.48,4.0,0,0,0,1,1,0,0,1,0,250000
Hyundai,Verna,11,168,2014,117000,1,22.32,1582,126.32,5.0,0,1,0,0,1,0,0,0,1,700000
BMW,3,3,0,2010,102000,1,19.62,1995,187.74,5.0,0,1,0,0,1,0,0,1,0,1100000
Volkswagen,Passat,29,116,2012,108000,1,17.42,1968,175.0,5.0,0,1,0,0,1,0,0,1,0,900000
Maruti,Wagon R,20,171,2015,75000,1,20.52,1197,81.8,5.0,0,0,0,1,1,0,0,0,1,425000
Mercedes-Benz,E-Class,21,46,2011,74000,1,10.0,2148,170.0,5.0,0,1,0,0,1,0,0,1,0,1600000
Ford,Figo,9,61,2013,158000,1,24.4,1499,98.96,5.0,0,1,0,0,1,0,0,0,1,325000
Isuzu,MUX,12,101,2019,10000,1,13.8,2999,174.57,7.0,0,1,0,0,0,1,0,1,0,2700000
Ford,EcoSport,9,49,2018,40000,1,23.0,1498,98.96,5.0,0,1,0,0,0,1,0,0,1,950000
Tata,Nexon,27,109,2019,10000,1,21.5,1497,108.5,5.0,0,1,0,0,0,1,0,1,0,1140000
Tata,Hexa,27,79,2017,53000,1,17.6,2179,147.94,7.0,0,1,0,0,0,1,0,0,1,980000
Jeep,Compass,14,38,2017,20000,2,16.3,1956,170.0,5.0,0,1,0,0,0,1,0,0,1,1920000
Volkswagen,Polo,29,118,2020,5000,1,18.24,999,108.6,5.0,0,0,0,1,0,1,0,0,1,808000
Maruti,Swift,20,152,2014,30000,1,19.1,1197,85.8,5.0,0,0,0,1,0,1,0,0,1,550000
Maruti,Alto,20,11,2010,64000,1,19.7,796,46.3,5.0,0,0,0,1,0,1,0,0,1,215000
Ford,Figo,9,61,2016,10500,1,18.16,1196,86.8,5.0,0,0,0,1,0,1,0,0,1,512000
Maruti,Alto,20,11,2011,50000,2,19.7,796,46.3,5.0,0,0,0,1,0,1,0,0,1,215000
Skoda,Rapid,26,126,2012,60000,1,20.5,1598,103.5,5.0,0,1,0,0,0,1,0,0,1,500000
Skoda,Rapid,26,126,2015,35000,1,21.14,1498,103.52,5.0,0,1,0,0,0,1,0,0,1,700000
Tata,Safari,27,137,2012,135000,1,13.93,2179,138.03,7.0,0,1,0,0,0,1,0,0,1,525000
Mahindra,Scorpio,19,142,2011,70000,2,12.05,2179,120.0,9.0,0,1,0,0,0,1,0,0,1,550000
Maruti,Vitara,20,169,2016,80000,1,24.3,1248,88.5,5.0,0,1,0,0,0,1,0,0,1,750000
Maruti,Celerio,20,33,2017,25000,1,21.63,998,67.0,5.0,0,0,0,1,0,1,0,0,1,395000
Hyundai,i20,11,196,2017,5000,1,18.6,1197,81.83,5.0,0,0,0,1,0,1,0,0,1,675000
Hyundai,Santro,11,140,2008,80000,3,17.92,1086,62.1,5.0,0,0,0,1,0,1,0,0,1,140000
Mahindra,Scorpio,19,142,2011,120000,2,12.05,2179,120.0,8.0,0,1,0,0,0,1,0,0,1,430000
Jaguar,XE,13,183,2017,9000,1,13.6,1999,177.0,5.0,0,1,0,0,1,0,0,1,0,2711000
Lexus,ES,17,48,2019,20000,1,22.37,2487,214.56,5.0,0,0,0,1,1,0,0,1,0,5150000
Jaguar,XF,13,184,2017,45000,1,19.33,1999,177.0,5.0,0,1,0,0,1,0,0,1,0,3200000
Tata,Safari,27,137,2015,110000,1,14.1,2179,147.94,7.0,0,1,0,0,0,1,0,0,1,503000
Volvo,XC40,30,180,2019,20000,1,18.0,1969,190.0,5.0,0,1,0,0,0,1,0,1,0,3800000
Toyota,Camry,28,30,2016,68089,1,19.16,2494,157.7,5.0,0,0,0,1,0,0,1,1,0,2000000
Maruti,Wagon R,20,171,2013,58343,1,21.79,998,67.05,5.0,0,0,0,1,0,0,1,0,1,225000
Maruti,Baleno,20,22,2018,38817,1,27.39,1248,74.0,5.0,0,1,0,0,1,0,0,0,1,740000
Honda,Jazz,10,85,2016,56494,1,18.2,1199,88.7,5.0,0,0,0,1,0,0,1,0,1,550000
Toyota,Innova,28,84,2013,79328,2,12.99,2494,100.6,7.0,0,1,0,0,0,0,1,0,1,750000
Maruti,Swift,20,152,2019,5621,1,22.0,1197,81.8,5.0,0,0,0,1,0,0,1,1,0,650000
Toyota,Etios,28,58,2017,25538,1,16.78,1496,88.73,5.0,0,0,0,1,0,0,1,0,1,625000
Maruti,Swift,20,152,2018,69779,1,22.0,1197,81.8,5.0,0,0,0,1,1,0,0,1,0,600000
Hyundai,Grand,11,73,2017,56290,1,24.0,1186,73.97,5.0,0,1,0,0,1,0,0,0,1,450000
BMW,X4,3,176,2019,7500,1,16.78,1995,190.0,5.0,0,1,0,0,1,0,0,1,0,5400000
BMW,X4,3,176,2019,8500,1,16.78,1995,190.0,5.0,0,1,0,0,1,0,0,1,0,5500000
Honda,Amaze,10,12,2019,7032,1,19.0,1199,88.76,5.0,0,0,0,1,0,0,1,1,0,779000
Skoda,Rapid,26,126,2016,11000,1,14.3,1598,103.5,5.0,0,0,0,1,1,0,0,1,0,645000
Volvo,V40,30,163,2018,2000,1,16.8,1984,150.0,5.0,0,1,0,0,1,0,0,1,0,2475000
Maruti,Wagon R,20,171,2014,10000,1,20.51,998,67.04,5.0,0,0,0,1,0,1,0,0,1,300000
Chevrolet,Sail,4,138,2013,68000,1,22.1,1248,76.9,5.0,0,1,0,0,0,1,0,0,1,355000
Maruti,Alto,20,11,2015,35000,2,22.74,796,47.3,5.0,0,0,0,1,0,1,0,0,1,180000
Tata,Indigo,27,83,2013,70000,1,25.0,1396,69.0,5.0,0,1,0,0,0,1,0,0,1,280000
Tata,Manza,27,102,2011,70000,1,19.0,1248,90.0,5.0,0,1,0,0,0,1,0,0,1,250000
Tata,Indica,27,82,2007,50000,1,15.3,1193,65.3,5.0,0,0,0,1,0,1,0,0,1,125000
Maruti,S-Cross,20,132,2018,29700,1,25.1,1248,88.5,5.0,0,1,0,0,0,1,0,0,1,810000
Hyundai,i20,11,196,2018,20000,1,18.6,1368,98.63,5.0,0,0,0,1,0,1,0,1,0,671000
Maruti,Alto,20,11,2018,20000,1,24.7,796,47.3,5.0,0,0,0,1,0,1,0,0,1,295000
Maruti,Ertiga,20,56,2017,40000,1,24.52,1248,88.5,7.0,0,1,0,0,0,1,0,0,1,850000
Maruti,Swift,20,152,2013,90000,1,22.9,1248,74.0,5.0,0,1,0,0,0,1,0,0,1,409999
Maruti,Ertiga,20,56,2015,90000,1,16.02,1373,93.7,7.0,0,0,0,1,0,1,0,0,1,600000
Mahindra,Bolero,19,24,2015,80000,1,15.96,2523,62.1,7.0,0,1,0,0,0,1,0,0,1,600000
Maruti,Wagon R,20,171,2012,60000,3,18.9,998,67.1,5.0,0,0,0,1,0,1,0,0,1,220000
Maruti,Swift,20,152,2013,56000,1,23.4,1248,74.0,5.0,0,1,0,0,0,1,0,0,1,550000
Mahindra,Scorpio,19,142,2014,50000,1,14.0,2523,75.0,8.0,0,1,0,0,0,1,0,0,1,650000
Mahindra,Scorpio,19,142,2014,50000,2,14.0,2523,75.0,9.0,0,1,0,0,0,1,0,0,1,655000
Tata,Sumo,27,148,2006,74000,1,13.7,1948,68.0,7.0,0,1,0,0,0,1,0,0,1,130000
Renault,Duster,25,44,2014,123000,1,19.01,1461,108.45,5.0,0,1,0,0,0,1,0,0,1,400000
Maruti,Alto,20,11,2009,54000,1,19.7,796,46.3,5.0,0,0,0,1,0,1,0,0,1,155000
Tata,Indigo,27,83,2013,50000,1,15.64,1193,64.1,5.0,0,0,0,1,0,1,0,0,1,250000
Hyundai,Grand,11,73,2014,80000,2,18.9,1197,82.0,5.0,0,0,0,1,0,1,0,0,1,400000
Datsun,GO,6,69,2019,10000,1,19.02,1198,67.05,5.0,0,0,0,1,0,1,0,0,1,500000
Hyundai,Santro,11,140,2018,10000,1,20.3,1086,68.0,5.0,0,0,0,1,0,1,0,1,0,565000
Ford,EcoSport,9,49,2018,40000,1,23.0,1498,98.96,5.0,0,1,0,0,0,1,0,0,1,900000
Mahindra,Bolero,19,24,2017,120000,1,16.5,1493,70.0,7.0,0,1,0,0,0,1,0,0,1,650000
Mahindra,Bolero,19,24,2013,45000,1,15.96,2523,62.1,7.0,0,1,0,0,0,1,0,0,1,600000
Maruti,Swift,20,152,2018,35000,1,28.4,1248,74.02,5.0,0,1,0,0,0,1,0,0,1,800000
Hyundai,i20,11,196,2015,60000,1,22.54,1396,88.73,5.0,0,1,0,0,0,1,0,0,1,575000
Ford,Figo,9,61,2016,40000,1,17.01,1499,110.4,5.0,0,0,0,1,0,1,0,1,0,550000
Maruti,SX4,20,136,2011,80000,3,15.5,1586,103.3,5.0,0,0,0,1,0,1,0,0,1,190000
Ford,EcoSport,9,49,2017,37000,1,23.0,1498,98.96,5.0,0,1,0,0,0,1,0,0,1,750000
Maruti,Baleno,20,22,2018,22000,1,21.4,1197,83.1,5.0,0,0,0,1,0,1,0,0,1,625000
Hyundai,i20,11,196,2018,60000,2,22.54,1396,88.73,5.0,0,1,0,0,0,1,0,0,1,799000
Maruti,Wagon R,20,171,2013,57000,2,20.51,998,67.04,5.0,0,0,0,1,0,1,0,0,1,300000
Maruti,Ciaz,20,34,2017,27000,1,20.73,1373,91.1,5.0,0,0,0,1,0,1,0,0,1,850000
Chevrolet,Spark,4,146,2012,70000,1,18.0,995,62.0,5.0,0,0,0,1,0,1,0,0,1,130000
Maruti,Alto,20,11,2011,40000,2,20.92,998,67.1,5.0,0,0,0,1,0,1,0,0,1,229999
Maruti,Celerio,20,33,2015,60000,1,23.1,998,67.04,5.0,0,0,0,1,0,1,0,0,1,400000
Mahindra,Thar,19,157,2018,35000,1,16.55,2498,105.0,6.0,0,1,0,0,0,1,0,0,1,900000
Mahindra,Scorpio,19,142,2015,70000,1,15.4,1997,120.0,7.0,0,1,0,0,0,1,0,0,1,800000
Hyundai,EON,11,47,2015,43000,2,21.1,814,55.2,5.0,0,0,0,1,0,1,0,0,1,250999
Tata,Manza,27,102,2011,110000,2,15.0,1368,90.0,5.0,0,0,0,1,0,1,0,0,1,250000
Fiat,Punto,7,120,2009,100000,2,15.7,1172,67.0,5.0,0,0,0,1,0,1,0,0,1,100000
Maruti,Swift,20,152,2016,64000,1,20.4,1197,81.8,5.0,0,0,0,1,0,1,0,0,1,450000
Renault,Duster,25,44,2017,96000,1,19.87,1461,83.8,5.0,0,1,0,0,0,1,0,0,1,575000
Renault,Duster,25,44,2013,96000,1,20.46,1461,83.8,5.0,0,1,0,0,0,1,0,0,1,400000
Maruti,Celerio,20,33,2019,7600,1,21.63,998,67.0,5.0,0,0,0,1,0,1,0,0,1,480000
Maruti,Celerio,20,33,2019,7000,1,21.63,998,67.0,5.0,0,0,0,1,0,1,0,0,1,490000
Tata,Indigo,27,83,2007,120000,2,17.0,1405,70.0,5.0,0,1,0,0,0,1,0,0,1,150000
Tata,Bolt,27,25,2017,50000,1,22.95,1248,74.0,5.0,0,1,0,0,0,1,0,0,1,600000
Hyundai,Xcent,11,188,2015,50000,2,24.4,1120,71.0,5.0,0,1,0,0,0,1,0,0,1,500000
Tata,Zest,27,194,2015,80000,1,23.0,1248,88.7,5.0,0,1,0,0,0,1,0,0,1,425000
Hyundai,Accent,11,9,2003,200000,2,13.1,1493,82.0,5.0,0,1,0,0,0,1,0,0,1,108000
Toyota,Innova,28,84,2015,190000,1,12.99,2494,100.6,7.0,0,1,0,0,0,1,0,0,1,1030000
Maruti,Wagon R,20,171,2015,34000,1,20.51,998,67.04,5.0,0,0,0,1,0,1,0,0,1,360000
Volkswagen,Polo,29,118,2012,80000,2,16.47,1198,73.9,5.0,0,0,0,1,0,1,0,0,1,290000
Maruti,Swift,20,152,2011,72000,1,22.9,1248,74.0,5.0,0,1,0,0,0,1,0,0,1,400000
Maruti,Esteem,20,57,2003,20000,1,15.9,1527,57.0,5.0,0,1,0,0,0,1,0,0,1,70000
Tata,Sumo,27,148,2012,70000,2,15.3,2956,83.8,7.0,0,1,0,0,0,1,0,0,1,320000
Ford,EcoSport,9,49,2019,30000,1,23.0,1498,98.96,5.0,0,1,0,0,0,1,0,0,1,975000
Honda,City,10,35,2019,5000,1,18.0,1497,117.6,5.0,0,0,0,1,0,1,0,1,0,1227000
Hyundai,Verna,11,168,2014,29340,1,22.32,1582,126.32,5.0,0,1,0,0,0,1,0,0,1,755000
Ford,Figo,9,61,2011,120000,1,20.0,1399,68.0,5.0,0,1,0,0,0,1,0,0,1,215000
Toyota,Innova,28,84,2011,200000,2,12.8,2494,102.0,7.0,0,1,0,0,0,1,0,0,1,735000
Hyundai,i10,11,195,2007,70000,2,19.81,1086,68.05,5.0,0,0,0,1,0,1,0,0,1,190000
Toyota,Innova,28,84,2014,80800,2,12.99,2494,100.6,8.0,0,1,0,0,0,1,0,0,1,1365000
Honda,Jazz,10,85,2018,24265,1,18.7,1199,88.7,5.0,0,0,0,1,1,0,0,0,1,675000
Maruti,Swift,20,152,2014,81000,1,23.4,1248,74.0,5.0,0,1,0,0,1,0,0,0,1,438999
Renault,Lodgy,25,97,2015,240000,1,19.98,1461,108.5,7.0,0,1,0,0,0,1,0,0,1,550000
Maruti,Swift,20,152,2013,35000,1,19.1,1197,85.8,5.0,0,0,0,1,0,1,0,0,1,409999
Renault,KWID,25,88,2019,15000,1,25.17,799,53.3,5.0,0,0,0,1,0,1,0,0,1,350000
Chevrolet,Beat,4,23,2012,49000,3,25.44,936,57.6,5.0,0,1,0,0,0,1,0,0,1,135000
Toyota,Innova,28,84,2016,56900,2,13.68,2393,147.8,8.0,0,1,0,0,0,1,0,0,1,1490000
Maruti,Swift,20,152,2014,70000,2,25.2,1248,74.0,5.0,0,1,0,0,0,1,0,0,1,520000
Maruti,Swift,20,152,2010,180000,1,19.3,1248,73.9,5.0,0,1,0,0,0,1,0,0,1,315000
Maruti,A-Star,20,5,2010,50000,1,19.0,998,66.1,5.0,0,0,0,1,0,1,0,0,1,235000
Hyundai,Accent,11,9,2005,50000,3,13.2,1495,94.0,5.0,0,0,0,1,0,1,0,0,1,80500
Maruti,Ritz,20,129,2013,88200,1,23.2,1248,73.94,5.0,0,1,0,0,0,1,0,0,1,375000
Maruti,Swift,20,152,2006,93000,2,16.1,1197,85.0,5.0,0,0,0,1,0,1,0,0,1,189000
Honda,Amaze,10,12,2017,120000,1,25.8,1498,98.6,5.0,0,1,0,0,0,1,0,0,1,550000
Ford,Fiesta,9,60,2011,110000,2,17.8,1399,68.0,5.0,0,1,0,0,0,1,0,0,1,260000
Maruti,Swift,20,152,2016,50000,2,26.59,1248,74.0,5.0,0,1,0,0,0,1,0,1,0,650000
Maruti,Swift,20,152,2013,80000,1,23.4,1248,74.0,5.0,0,1,0,0,0,1,0,0,1,480000
Hyundai,i20,11,196,2016,40000,1,22.54,1396,88.73,5.0,0,1,0,0,0,1,0,0,1,700000
Maruti,Ertiga,20,56,2015,110000,3,20.77,1248,88.76,7.0,0,1,0,0,0,1,0,0,1,650000
Hyundai,Creta,11,40,2015,48000,2,19.67,1582,126.2,5.0,0,1,0,0,0,1,0,0,1,1300000
Volkswagen,Jetta,29,86,2016,97000,1,16.96,1968,138.03,5.0,0,1,0,0,0,1,0,1,0,1350000
Volkswagen,Vento,29,164,2016,60000,1,22.15,1498,108.6,5.0,0,1,0,0,0,1,0,1,0,1000000
Mercedes-Benz,M-Class,21,99,2011,110000,3,0.0,2987,165.0,5.0,0,1,0,0,0,1,0,1,0,1700000
Toyota,Yaris,28,191,2018,12800,1,17.8,1496,105.5,5.0,0,0,0,1,0,1,0,1,0,1080000
Hyundai,EON,11,47,2012,40000,1,21.1,814,55.2,5.0,0,0,0,1,0,1,0,0,1,170000
Maruti,Swift,20,152,2017,49000,1,28.4,1248,74.0,5.0,0,1,0,0,0,1,0,0,1,610000
Maruti,Ritz,20,129,2014,25000,1,18.5,1197,85.8,5.0,0,0,0,1,0,1,0,0,1,350000
Maruti,Alto,20,11,2016,65000,2,22.74,796,47.3,5.0,0,0,0,1,0,1,0,0,1,260000
Fiat,Linea,7,96,2015,20000,1,20.4,1248,91.7,5.0,0,1,0,0,0,1,0,0,1,700000
Volkswagen,Polo,29,118,2018,17000,1,18.78,999,75.0,5.0,0,0,0,1,0,1,0,0,1,678000
Maruti,SX4,20,136,2015,15000,1,23.65,1248,88.5,5.0,0,1,0,0,0,1,0,0,1,800000
Toyota,Etios,28,58,2014,120000,2,23.59,1364,67.04,5.0,0,1,0,0,0,1,0,0,1,400000
Hyundai,i20,11,196,2010,49000,1,18.5,1197,80.0,5.0,0,0,0,1,0,1,0,0,1,300000
Hyundai,i20,11,196,2016,29000,1,18.6,1197,81.83,5.0,0,0,0,1,0,1,0,0,1,520000
Nissan,Terrano,23,156,2017,55000,1,19.61,1461,108.5,5.0,0,1,0,0,0,1,0,1,0,850000
Maruti,Alto,20,11,2015,40000,1,23.95,998,67.05,5.0,0,0,0,1,0,1,0,0,1,300000
Honda,City,10,35,2010,120000,2,17.0,1497,118.0,5.0,0,0,0,1,0,1,0,0,1,350000
Maruti,Vitara,20,169,2019,10000,1,24.3,1248,88.5,5.0,0,1,0,0,0,1,0,0,1,892000
Fiat,Grande,7,74,2012,70000,2,20.3,1248,92.0,5.0,0,1,0,0,0,1,0,0,1,285000
Hyundai,i10,11,195,2012,60000,1,19.2,1086,68.05,5.0,0,0,1,0,0,1,0,0,1,300000
Maruti,Ciaz,20,34,2016,90000,1,28.09,1248,88.5,5.0,0,1,0,0,0,1,0,0,1,620000
Maruti,Vitara,20,169,2017,90000,1,24.3,1248,88.5,5.0,0,1,0,0,0,1,0,0,1,750000
Maruti,Alto,20,11,2016,35000,1,22.74,796,47.3,5.0,0,0,0,1,0,1,0,0,1,270000
Maruti,Ertiga,20,56,2014,90000,1,20.77,1248,88.8,7.0,0,1,0,0,0,1,0,0,1,560000
Hyundai,Santro,11,140,2012,40000,2,17.92,1086,62.1,5.0,0,0,0,1,0,1,0,0,1,300000
Hyundai,Santro,11,140,2012,40000,2,17.92,1086,62.1,5.0,0,0,0,1,0,1,0,0,1,300000
Hyundai,Grand,11,73,2018,20000,1,18.9,1197,81.86,5.0,0,0,0,1,0,1,0,0,1,570000
Tata,Indigo,27,83,2011,80000,1,23.03,1396,69.0,5.0,0,1,0,0,0,1,0,0,1,220000
Maruti,SX4,20,136,2012,99000,2,15.5,1586,103.3,5.0,0,0,0,1,0,1,0,0,1,260000
Maruti,Swift,20,152,2019,7500,1,21.21,1197,81.8,5.0,0,0,0,1,0,1,0,1,0,600000
Tata,Nano,27,107,2015,60000,1,23.9,624,37.48,4.0,0,0,0,1,0,1,0,0,1,80000
Hyundai,EON,11,47,2016,40800,1,21.1,814,55.2,5.0,0,0,0,1,0,1,0,0,1,300000
Tata,Zest,27,194,2015,70000,1,17.57,1193,88.7,5.0,0,0,0,1,0,1,0,0,1,300000
Mahindra,KUV,19,87,2016,100000,1,18.15,1198,82.0,5.0,0,0,0,1,0,1,0,0,1,400000
Maruti,Swift,20,152,2016,8588,1,22.0,1197,81.8,5.0,0,0,0,1,0,1,0,0,1,550000
Honda,City,10,35,2019,40000,1,25.6,1498,97.9,5.0,0,1,0,0,0,1,0,0,1,1200000
Ford,Figo,9,61,2015,60000,1,25.83,1498,99.0,5.0,0,1,0,0,0,1,0,0,1,500000
Maruti,Esteem,20,57,2005,80000,3,15.9,1298,85.0,5.0,0,0,0,1,0,1,0,0,1,93000
Honda,City,10,35,2014,110000,1,26.0,1498,98.6,5.0,0,1,0,0,0,1,0,0,1,500000
Toyota,Platinum,28,117,2018,150000,1,23.59,1364,67.05,5.0,0,1,0,0,0,1,0,0,1,670000
Toyota,Innova,28,84,2012,120000,2,12.8,2494,102.0,7.0,0,1,0,0,0,1,0,0,1,750000
Maruti,Alto,20,11,2017,30000,1,23.95,998,67.05,5.0,0,0,0,1,0,1,0,0,1,370000
Maruti,800,20,4,2012,70000,2,16.1,796,37.0,4.0,0,0,0,1,0,1,0,0,1,100000
